"type","indicator","classification","source","notes","references"
"domain","xox9298.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","uu7227uu.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","633bbb.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","8885ddd.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","uu2772uu.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","yagnqq8.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","kcpapy8.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","uu3233uu.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","956bbb.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","729bbb.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","uu3192uu.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","988bbb.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","952bbb.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","8889197.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","8887738.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","799aaa.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","791bbb.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","761bbb.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","738bbb.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","699aaa.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","668aaa.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","666aaa.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","655aaa.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","599aaa.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","555aaa.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","552aaa.us","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","3338653.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
"domain","3338631.com","malicious","infoblox","Registered DGA domains that were aged and later used in LoTL malware. Original set of domains found to have this pattern were registered in late-March 2023 (aaaa366.com is an example) and was used in malware distribution starting about June 20, 2023.  A pivot through the hosting IP address found a set of 126 currently resolving DGAs in late June 2023. Most of these still have low Iris scores. The virustotal links have connection to several files with many malware detections and one scan associating the malware to the Chinese APT Actor and Reaver.  The virustotal detections contain the tags pasta and dacic.","[""https://www.virustotal.com/gui/file/03dc9c200df3c193f823386bd33d6cbe1cefe05d0de6a22453f1f77b969a0777/community""]"
